"73";"https://forge.indepnet.net/svn/room/room.xml?format=raw";"2012-03-02 08:54:20";"31ae6e15a9cabff14b8409ae40f25432";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"74";"https://forge.indepnet.net/svn/formcreator/formcreator.xml?format=raw";"2012-08-29 21:10:09";"4494c11f6ea490b1cef47dee0bdb6d2d";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"75";"https://forge.indepnet.net/svn/themes/trunk/themes.xml?format=raw";"2012-12-06 11:26:41";"a26a165e5fb6de8b9bdaec9cf5bffe70";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"76";"https://forge.indepnet.net/svn/positions/positions.xml?format=raw";"2013-02-12 08:50:48";"795c20c016ac37fbb1c97939ba95c2b6";"yes";"2015-07-15 00:13:35";"2015-07-15 00:13:35"
"77";"http://netcologne.dl.sourceforge.net/project/helpdeskrating/helpdeskrating.xml";"2013-03-04 15:26:03";"774d5eba1b41cebd50ee43374592f4da";"yes";"2015-07-15 00:13:36";"2015-07-15 00:13:36"
"78";"https://forge.indepnet.net/svn/typology/typology.xml?format=raw";"2013-03-07 08:23:50";"13c4753e659fbe4206f59b665336a1ea";"yes";"2015-07-15 00:13:36";"2015-07-15 00:13:36"
"79";"https://forge.indepnet.net/svn/mask/mask.xml?format=raw";"2013-03-08 11:12:58";"71c9f902fda7fe6abb325617ba42083e";"yes";"2015-07-15 00:13:36";"2015-07-15 00:13:36"
"80";"https://forge.indepnet.net/svn/ocsinventoryng/ocsinventoryng.xml?format=raw";"2013-07-25 12:48:06";"741aacd542cb49fa26f5d496471b5457";"yes";"2015-07-15 00:13:36";"2015-07-15 00:13:36"
"81";"https://forge.indepnet.net/svn/surveyticket/surveyticket.xml?format=raw";"2013-08-02 10:26:31";"036a4d89f8979240d17903521ebf4ec9";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"82";"https://forge.indepnet.net/svn/utilitaires/utilitaires.xml?format=raw";"2013-09-07 14:44:43";"5b89c7f9e4c08111d66ac7987b296bea";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"83";"https://forge.indepnet.net/svn/reforme/reforme/reforme.xml?format=raw";"2013-12-09 15:56:37";"8c43505ebc5dc7386e0fdc70e044d600";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"84";"https://forge.indepnet.net/svn/ticketcleaner/ticketcleaner.xml?format=raw";"2014-01-30 14:14:51";"afaf1bbee7f5f4c4ac7e528ac29a190e";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"85";"https://forge.indepnet.net/svn/escalation/escalation.xml?format=raw";"2014-02-19 13:13:07";"f9aec2ab5fd0ba203e46e2f135613d84";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"86";"https://forge.indepnet.net/svn/vip/vip.xml?format=raw";"2014-03-12 09:23:28";"2db75e97184087367341d0b66344e6c5";"yes";"2015-07-15 00:13:37";"2015-07-15 00:13:37"
"87";"https://forge.indepnet.net/svn/dashboard/dashboard.xml?format=raw";"2014-07-01 13:05:47";"85f4eb71ffa91966e1c6a89840ff864f";"yes";"2015-07-15 00:13:38";"2015-07-15 00:13:38"
"88";"https://forge.indepnet.net/svn/mantis/mantis.xml?format=raw";"2014-07-01 14:45:28";"732eac8bdee57fc7cfddfb856b1f4842";"yes";"2015-07-15 00:13:38";"2015-07-15 00:13:38"
"89";"https://forge.indepnet.net/svn/reservation/reservation.xml?format=raw";"2014-10-22 14:11:49";"f0e137b8718d3b735608f87679cdd1cd";"yes";"2015-07-15 00:13:38";"2015-07-15 00:13:38"
"90";"https://forge.indepnet.net/svn/timezones/timezones.xml";"2015-07-08 16:51:58";"4a72148209a282d2ca06f3d3fe66397f";"yes";"2015-07-15 00:13:38";"2015-07-15 00:13:38"
